,C1_8-1-08_s1.CEL,C2_8-1-08_s1.CEL,C3_8-1-08_s1.CEL,E1_8-1-08_s1.CEL,E2_8-1-08_s1.CEL,E3_8-1-08_s1.CEL
1631096_a_at,6.74458158064919,6.94470399375242,6.72749097148723,6.42124695731389,7.00287377918268,6.84972444209554
1631097_at,6.34733404022335,6.05901343886907,6.34198975881857,5.67135558365906,5.9663959889496,5.83246096011953
1631098_at,6.07493961410121,6.13275481753001,6.06952634293165,6.1270403046648,6.08954787259009,5.64283525546823
1631099_at,8.68115239658413,8.58313010914686,8.5776673912734,8.84137323456863,8.70451269891822,8.61904417287361
1631100_at,5.66299134971586,6.02470873493009,5.82471621330095,8.17140828223378,8.70151480128629,9.34860376576997
1631101_at,9.82031795607829,9.83794913862476,9.68767166127536,10.0639107003323,9.97286195089651,9.91120929915265
1631102_a_at,5.10871586485444,5.18456512478491,5.2384637672315,5.37250961693258,5.23771816144388,5.24523758730011
1631103_at,5.12868630172218,4.85832227127196,5.34557044124054,5.39877975413828,5.0070560273729,5.25642489119421
1631104_s_at,6.79802598428872,6.77141137546207,6.91141191926025,6.62222730022627,6.68944867098595,6.64131386285911
1631105_at,10.4288016828981,10.419343375632,10.4089926961413,9.72749270428369,10.2380280594596,10.2256382214369
1631106_s_at,10.737774661003,10.7337619077754,10.5823411075441,10.821044701796,10.7619332524463,10.755211850508
1631107_at,4.30257890735507,4.49104219285585,4.666289556492,4.75074302827244,4.48218728463818,4.4464094093861
1631108_at,4.53762132895991,4.57129409540488,4.64097479078759,3.88569947135708,4.64571843516636,4.64145229370715
1631109_at,7.3104321494982,7.35074091004886,7.4334211663477,7.58463726177616,7.6428672276794,7.30300905564086
1631110_at,4.230834624465,4.1437872452758,4.50648043842415,4.36681920968172,4.36826093473959,4.22850683388426
1631111_at,7.66022940474917,8.01573188000777,7.08136516457007,8.43310809745455,8.00594074558027,8.02945336530886
1631112_at,8.85176965831379,8.79133388277221,8.79522039815365,8.55334179410512,8.88941759642498,8.88034910495459
1631113_s_at,3.52917147627618,3.56324755748335,3.48811980235719,3.63669624302688,3.57863302795858,3.71220275828687
1631114_a_at,7.30207648887378,7.35124045370281,7.36188203039993,7.21889235086201,7.41129134426715,7.06295718761769
1631115_at,5.27635544635101,5.09446612618312,5.35819062164442,5.16481612797435,5.16337417551716,5.16054655165257
1631116_at,8.34113560631274,8.44256336594138,8.22766328884214,8.51301869687273,8.44561040967194,8.16418310103011
1631117_at,4.63578472508329,4.63163121646545,4.46636049447519,4.56912874450502,4.45286483096075,4.59922202939757
1631118_s_at,10.8876934153677,10.8602550625577,10.7594354201439,10.8116927541663,10.792959735982,10.7510569827637
1631119_at,10.9434697732232,11.0057634935911,10.8824742301961,10.3769822985544,10.9921384275338,11.0398804168261
1631120_at,8.16585081855112,8.22354418664075,8.53963185870756,7.58896175196332,8.03887988406001,8.43564070455353
1631121_at,9.82339817828317,9.70044952748568,10.0638922424174,9.27951954056381,9.43380146225228,9.48630418413965
1631122_at,9.74703732374466,9.60989445950638,9.636781434322,9.99708898280846,9.77065691728712,9.98438613076706
1631123_at,5.37643865678394,4.98133815217478,5.39282825951509,5.27744116166286,5.03129015621265,5.32203385606044
1631124_at,4.45064654981846,4.3547043887403,4.42462167122771,4.58106350797937,4.40557139858811,4.31302813435408
1631125_at,9.29012330006141,9.43187861466507,8.86729677913212,9.55265893419599,9.11097508931735,8.90785314023539
1631126_at,9.80447305147227,9.60594996939906,9.89109747498654,9.97135173993698,10.046870483135,9.81971024748263
1631127_at,8.78842337110319,8.72007343930613,8.58446026741315,7.42001197052494,7.19862251795589,7.28613006607527
1631128_s_at,6.14466420038122,5.91642275064914,6.09334953001,6.50700054628978,6.24760509116623,6.13194756851292
1631129_at,6.40679051021933,6.39889343342725,6.22841538747608,6.56205142318973,6.33935481691688,6.27568777577782
1631130_at,9.78329907648919,9.93472644857876,9.7473977600483,9.64707011712564,9.82180167542051,9.80936552698232
1631131_a_at,5.32585473967296,5.52784004997199,5.31691609747279,5.3554291186545,5.4745945829555,5.25521481484129
1631132_s_at,4.3272850067859,4.49780651464027,3.95968701958977,4.14231708691916,4.00279983662622,4.05100035502824
1631133_at,7.06960013319993,7.1604271024057,6.94952240653805,7.40878604717632,7.40024062221569,7.11546512298814
1631134_at,7.89543679158794,8.10737940213966,8.04019597285804,6.91185537575651,7.91764091521854,8.07067188454382
1631135_at,4.33524032609244,4.26228152995182,4.5076564066611,4.19578544912629,4.53989362506079,4.21403551580127
1631136_at,3.58256012706039,3.87255797262762,3.83614212121478,3.61419659215622,3.74247564286427,3.75709380824744
1631137_at,10.8824842022986,10.9006773104614,10.9272285444214,10.7402506198761,10.6709194407913,10.6759269977576
1631138_at,7.83274778095831,7.99622679844238,7.87210766599105,8.25435575962821,8.0411239943405,8.0346501704879
1631139_a_at,9.76149319668566,10.0112039277361,9.54546156221642,9.7827755866545,9.98567933477613,9.95667362484924
1631140_at,4.04778521314082,3.84280387357235,4.12181261405505,4.03143534598386,3.99462787752796,3.93534807665879
1631141_at,10.5749358952646,10.7481777769033,10.5320182750997,10.8183514097035,10.7539879596937,10.6758557228296
1631142_a_at,9.60687453865624,9.54562910199365,9.67830274055405,9.2814595386735,9.70910584793892,9.66020047014597
1631143_at,4.35021489811903,4.25415509983627,4.26408340227778,4.09380489901424,4.16144290148138,4.23907984924718
1631144_at,4.37066354356863,4.24396609248905,4.62788737380773,4.45370089245612,4.16519811577902,4.36085734873166
1631145_at,8.07909276949045,8.18450949269638,8.10043834771961,8.31070444548639,8.27775811268778,8.30167063573528
1631146_at,7.30631083748195,7.40777624445533,7.08213942122274,8.52095663625178,8.12361320463328,7.99344062801783
1631147_at,4.9806396782303,4.77043951523085,4.74091887375587,4.96838967542077,4.93668358220818,5.1034669714478
1631148_at,8.28762098582909,8.02521420460325,8.62188403254536,7.70954607148719,8.001188948353,7.87647061470784
1631149_s_at,10.6716636874653,10.8004129700603,10.7176244006382,10.8499507873186,11.0008892072114,11.0228067824459
1631150_at,3.85188715654905,3.75154386444418,4.08491298533614,3.79273015448127,3.5641387939961,3.73357085348501
1631151_at,8.21684765591069,8.48112987184538,8.10274585227292,8.52828558281246,8.31695463962424,8.00114603743265
1631152_at,4.63951532998548,4.69103309409841,4.67805000005443,4.92098740471055,4.67554343119191,4.78070692275659
1631153_at,6.52113844354319,6.78927419449959,5.15876847132229,7.6301317219005,6.15745648644093,5.9799611230572
1631154_at,10.222860282139,10.160878552039,10.4912764961325,9.84307198818553,9.98657027578811,10.0502653454046
1631155_at,3.0954430752525,3.14079119899965,3.25403166310188,3.33458777473816,3.052467342126,3.19405590885826
1631156_at,4.06433377067627,3.67126518245031,4.09249960667256,3.97728439952357,4.02528393806868,4.04184970862747
1631157_at,5.22770325386071,4.85885387000847,5.15636334535076,5.07522082182774,5.13298851994848,4.96875910641856
1631158_at,3.42546545980892,3.387289706567,3.39153416004908,3.50506645113874,3.43807159242143,3.48442935924993
1631159_at,5.03912906206388,4.95468756747204,4.99318166672179,5.02289868593881,4.9996350064535,5.03525903161935
1631160_at,3.86181487839106,3.61072821283456,3.73653141179476,3.63544218875911,3.77967605554736,3.75836612894901
1631161_at,10.0060559895732,9.99910282850692,10.0198444261352,9.82394137176363,10.2277512517074,9.93216035893325
1631162_at,3.89697994317459,3.90458219448726,4.01346267723668,4.19777818631895,4.02750904297476,4.10510365118398
1631163_at,4.14822693060315,4.25983963918138,4.25943120747064,4.33830990865222,4.16452270239844,4.07404427911463
1631164_a_at,5.18072186370811,5.11964386879001,5.23531297546926,4.71780098976612,4.97547769683719,5.06351149585408
1631165_at,5.54033479180711,5.622990560879,5.17593512453163,5.68698926376457,5.57877759495096,5.3575194425441
1631166_at,4.14516266793917,4.37427402428542,4.31953355342235,4.51746737020664,4.28595656577546,4.20906056273521
1631167_at,9.02643077852946,8.50638185448006,9.41604228078835,8.20773336622293,8.80795674717653,8.95298834188473
1631168_at,7.51633300831417,7.15944923955678,7.73878498559072,6.58483947569774,7.0460392862463,6.99888623491185
1631169_at,9.62448795608436,9.65091095967989,9.659229549777,9.61065939686257,9.25394695018188,9.46710866975386
1631170_at,4.35202758499049,4.46107939579467,4.62396470964981,4.7457724419211,4.40189374613394,4.38867049966526
1631171_at,3.50223740054821,3.2974348027688,3.43288677957014,3.66762198571548,3.57850128067595,3.76490193383568
1631172_at,4.39866036826995,4.31129151973422,4.45319314626388,4.52119267831922,4.37411548822778,4.21616424964644
1631173_at,8.17966897942677,7.98399373624904,7.97139311618189,8.43865468660133,7.92736851537585,8.39028478236139
1631174_at,4.2410655220557,3.96636661335964,4.08767929270997,3.95757655681847,4.00788381510287,4.12743449302212
1631175_a_at,9.8645145929695,9.96969382914566,9.75452115521959,9.83262931182997,9.96279871882715,9.93611966751437
1631176_at,4.85746966303317,4.80248540260324,4.5486180480803,4.71235973573995,4.84305878706745,4.93366027126697
1631177_at,7.11322891950231,7.2339984023576,6.99133742994128,6.24569114624294,7.3302062294169,7.02948863787927
1631178_at,4.22466218461452,4.19613295068641,4.29889722352629,4.43716247885442,4.34513801514551,4.30905697428311
1631179_s_at,7.71439746918633,7.71556853635074,7.92456259117417,7.59912855463493,7.51350125947256,7.42916582006922
1631180_at,10.1679676840587,10.3673031116193,10.073543481143,10.5040998153866,10.5695877600128,10.4525026170617
1631181_a_at,6.48753712475564,6.81013659661348,6.32328418241091,6.94469354529888,7.00294488485113,6.75592495911943
1631182_at,4.31597274019744,4.38433901584328,4.39449580806315,4.41128535187475,4.40320371760976,4.45875331081651
1631183_at,10.2305202535759,10.2842672137492,10.2614813570896,10.2741987374982,10.316446869674,10.3472377850369
1631184_at,5.04607865763202,4.93487644977458,4.79965555944275,5.03832519778963,4.84948529633423,4.92638774597196
1631185_at,3.84756184361664,3.73699856774128,4.09259717046445,3.91784197291311,3.81761974000437,3.78391792956355
1631186_at,3.97616952856076,4.03795912347729,4.03308015404713,4.12668843458288,3.5856579770479,3.90417629838229
1631187_at,4.05775551607138,3.96481707550698,4.06582907123051,3.91874292873996,3.94430214068367,3.85287018298361
1631188_a_at,8.27695211510036,8.03788482934112,8.16923483892894,8.14388389177375,8.36381997273783,8.1177347257937
1631189_s_at,3.93785539014819,3.96120018940312,3.92811874217803,3.9333771166809,3.97605046803292,3.98472530329731
1631190_at,6.66632356440063,6.34269000474248,6.59081573595374,6.79892728635113,6.7171953090748,6.65439502849633
1631191_at,9.3606122431348,9.45356879725132,9.21541979669842,9.58617872466336,9.35102378545917,9.25951559914926
1631192_at,3.84192222637278,3.77187568923047,3.70288760718805,3.93572641254183,3.80068966095666,3.82097391593435
1631193_at,5.65216678840659,5.52670474062194,5.42524379952397,5.51726713592809,5.45796551998304,5.53463756843783
1631194_at,8.56937439769662,8.64161685786652,8.46175402256832,9.14660789783786,8.86125586184539,8.52102789925829
1631195_at,6.82598879743166,6.67564070055517,6.91702507647543,6.82659230597524,6.84411737760516,6.94947075332356
1631196_at,10.5215314650728,10.5039296352927,10.3095960837316,10.8956534403033,10.613729302174,10.3547020246721
1631197_at,5.86318043045923,6.06314086087773,5.8625169124908,5.76077998943696,5.79203066408722,5.78372187397199
1631198_at,9.68352449188239,9.8733144637638,9.58555116725532,10.1403950164315,10.0770374674486,9.95005093419032
1631199_at,8.7528263197287,8.64403294142735,8.75652080769519,8.79058800084373,8.83946688057161,8.81464141952631
1631200_at,4.79749430659345,4.81322435532032,4.66736175799545,4.87293064296996,4.79959260075502,4.72048562619203
1631201_at,4.28816036727014,4.09392190361417,4.16917843773725,4.36991571906594,4.19092474537901,4.36444690525912
1631202_s_at,3.98224240274537,3.7981571146306,3.89859498876181,3.87310983769423,3.92633238512666,4.05505602575645
1631203_at,6.13922500142249,6.56030039192952,6.43256248347917,6.40390706344727,6.25391577389409,6.33697864547201
1631204_at,5.71219354214815,5.38722032787487,5.65935559826351,5.41215463902579,5.43687995208952,5.6676683256418
1631205_a_at,10.8570550207669,10.8033861708106,11.1102672177258,10.2570970609688,10.3352555011123,10.4080583968188
1631206_a_at,4.05893180153496,4.0536460670006,4.08826756309897,4.08858707224829,3.81175902552994,4.18090030124517
1631207_at,7.77702941658302,7.82080219476482,7.8878614998961,7.52059532141811,7.83443252320948,7.80128042757108
1631208_at,9.40411757192569,9.45365443195189,9.33164766115315,9.91810823270422,9.53911749758994,9.45286767401291
1631209_at,4.32101302968816,4.50678730216076,4.54974871417887,4.53769753185539,4.2844971192797,4.48579756088958
1631210_at,4.21408652753925,4.18820327213278,4.47835101656206,4.51069595049632,4.4714150775386,4.48118218834213
1631211_at,5.06331777714964,4.64443221582258,5.2402204745704,4.95767948147599,4.86677058390392,4.88609027106518
1631212_at,9.97097420507282,9.99485030906824,9.68011401409843,10.2196892211341,9.97170977843,9.80300343879364
1631213_at,8.25685355177735,8.31304914272383,7.96716052957736,8.44955749624848,8.10222502344615,7.97958579957315
1631214_at,7.45613588184979,7.34205651068729,7.37194990202302,7.64466863696425,7.60375893895896,7.67339695580593
1631215_at,5.49340398589589,5.26352986871936,5.94841553163114,3.93410196098307,4.31408061832535,4.27376824724553
1631216_a_at,8.61670660432521,8.88769854574137,8.55272189176162,8.80287682000712,8.93687922756623,8.39958807188108
1631217_a_at,10.9463705618791,11.0223736714869,11.1618121605048,10.7617558909662,10.6648328637565,10.7036583324693
1631218_at,9.6175490018002,9.57318499057164,9.63161273329428,9.63195759185599,9.82750044022778,9.60505024971847
1631219_at,3.87206714337493,3.82125312170951,3.89235468303082,3.88705684955109,3.77642274513876,3.70828402376079
1631220_at,6.31314330935807,6.57154435196519,6.54199878096869,5.4252271028586,6.06410496907403,6.20869946589913
1631221_at,4.52606376415519,4.22194143033102,4.3987566320439,4.38100721868824,4.2904730272816,4.10504783737555
1631222_at,6.70921059156299,6.69143766720564,6.8295288021915,6.58443479143048,6.67378817286569,6.64430076873588
1631223_at,9.259100558173,9.24256735584838,9.02574868750493,9.55704272332777,9.13852102900952,9.18362439581765
1631224_at,4.66993256197271,4.71504730360247,5.16866930335864,4.07296096255858,4.22892454118893,4.19885678044577
1631225_at,8.27528857563055,7.96317064926049,8.62092832726354,7.60287704818371,8.09573303033459,7.97951140357276
1631226_at,9.43561994036374,9.42560358278848,9.3761687426765,9.61958225783192,9.39194648621494,9.26867316194941
1631227_at,10.27985848457,10.2389753853997,10.4316909864064,9.72795014360691,9.64440589854568,9.77183251443031
1631228_a_at,7.41793647518408,7.33128069282679,7.74986956474669,7.22296080386758,7.18511538088799,7.25463843657707
1631229_at,4.05634635557874,3.95348033798187,4.07377269895922,4.15344610574309,3.91337456707192,4.10400865301071
1631230_at,3.39586512506108,3.37596062333002,3.42072103165694,3.37189906410269,3.37802322974452,3.33308646718887
1631231_at,9.79303650555921,9.82777850438371,9.75107021504928,9.843669496347,9.83324161819599,9.81414715084651
1631232_at,5.95994787590952,6.24095298661598,5.94573787411964,5.16400663270796,5.99360762242408,6.15259086728298
1631233_at,4.44249408411804,4.37376098504289,4.20322411484795,4.43680798931815,4.32556580384383,4.21501246706959
1631234_at,7.7002934599463,7.782874411129,7.94106793306764,6.969349738914,7.35399674414391,7.31467932351651
1631235_at,4.29793817306769,4.40228914310727,4.24106169920634,4.44912464214309,4.01348942049211,4.17133266038079
1631236_at,10.2551800567371,10.1395501958776,10.335568040764,10.0379785563337,10.0718276437151,10.0575921048511
1631237_s_at,9.84918759898078,10.1672008950834,9.85699326655714,9.87503147392625,10.0968439989379,9.97242042397902
1631238_at,5.2389207294709,5.34975199511609,5.50747820876775,5.40435234637406,5.10554079195469,5.30298656044591
1631239_s_at,8.77260520136838,9.50605793391104,8.39708976278311,9.4321688779385,9.3786482833913,8.1918348891593
1631240_at,11.203183827332,11.2206146635963,11.2427970200917,11.3314144543766,11.3387566595162,11.3146724826807
