,C1_8.1.08_s1.CEL,C2_8.1.08_s1.CEL,C3_8.1.08_s1.CEL,E1_8.1.08_s1.CEL,E2_8.1.08_s1.CEL,E3_8.1.08_s1.CEL
CG15539,5.46933242303148,5.21176054965508,5.31053474349152,5.49349411208438,5.33222427346108,5.44856895054228
CG15543,4.69460417361523,4.56448887501638,4.66758640934009,4.74928714613219,4.54429694145723,4.71494766931964
CG15544,5.60534452660892,5.71120449433853,5.77128816861625,5.12710874576035,5.22974944510231,5.17254608054698
CG15545,5.40999342145381,5.51361551146049,5.62785922890671,5.93967564197466,5.78764792997733,6.0125732412078
CG15546,6.84423956783049,6.65413325234378,7.1246404452316,6.44533347007443,7.24909941167437,7.05072523248487
CG15547,6.76490676560467,6.89496818023296,6.66252215217502,6.80930699010425,6.84122438299577,6.88781715518506
CG15548,4.49075160876509,4.24201381996625,4.63185896808962,4.55221129325598,4.26896671189473,4.59387581166986
CG15549,3.98746335949685,3.86816431673963,3.97783010387368,4.1212442722754,4.11060008017627,4.01196581429704
CG15550,4.96323312935392,5.05946790307467,4.98818279183945,5.12406698760797,4.92657437254161,5.00084252494266
CG15553,4.23434150588271,4.27380806366831,4.36857496338869,4.34039827716401,4.23526260642708,4.22471632695552
CG15554,5.6696396925527,5.22649051295894,5.73984537869337,5.45887576018421,5.50018832044369,5.3676778819139
CG15556,6.56715375737236,6.45129886557921,6.9001635401832,6.25035149517127,6.57294957746325,6.5165722187207
CG15561,8.15034012616408,8.23120866246297,8.09078392498029,8.68922450837491,8.30394617406861,8.10051929555599
CG15563,5.14740640703272,5.23568860863875,5.21991204697265,5.4069012485843,5.16638745701316,5.11988647833635
CG15564,5.01119915964378,5.05647317894525,5.01945937321982,5.09135075903828,4.79441543289999,5.11212901041293
CG15570,4.33344102734459,4.22202947000514,4.23502164862282,4.26988637661976,3.92775531480138,4.21480750172416
CG15571,3.85852274295855,3.67985820656365,3.61976569480967,3.61246213727563,3.57536285530826,3.85694916838296
CG15572,4.01307479448641,4.02464726493213,4.03880860651832,4.05932055821474,3.94834183612308,3.94729437093621
CG15576,4.91634394581988,4.86548259286971,4.83395340549242,4.74744384002339,4.79621049691119,5.02181593957036
CG15577,4.51176196936193,4.17441766383042,4.38703204383542,4.634446659606,4.14820001233719,4.5009993085952
CG15578,3.89015399685239,3.50496853248935,3.767655369821,3.88809013113214,3.85591327137223,3.63529179131833
CG15579,5.42334371254332,5.49075558743392,5.50625686642103,5.351262700906,5.42002253506304,5.51953903076913
CG15580,4.38841461683353,4.51068944881756,4.5396100761747,4.56762026593694,4.45195286642903,4.80904285994711
CG15594,5.31148892134222,5.33565888017457,5.34374593760771,5.431925334834,5.22614366285229,5.36896186539023
CG15597,5.33162745315424,5.29100800193682,5.64512999570195,5.50009065029248,5.44526870301791,5.40882589092174
CG15599,3.74093708015597,3.59142738798253,3.82175515112571,3.71184989711474,3.63567886242175,3.67997142053312
CG15601,8.19693396180237,8.11452551259452,8.09146340264709,8.44873458699784,8.34283324390671,8.17053164624235
CG15602,8.65747283510857,8.71971532347341,8.52512589236167,8.97453103705354,8.77957273428106,8.66685655496054
CG15605,4.87239484453799,4.74559557958762,5.13027181100215,5.0479430389599,4.7537865151871,4.89641363357238
CG1561,3.66235040393979,3.8418796636245,3.91770823099628,3.95214607676506,3.87045352959794,3.86927640777967
CG15611,7.40114606542599,7.29371715810526,7.77922905938684,6.99698836528288,7.05879596432016,7.00306582135736
CG15614,4.45466303139424,4.11088300751644,4.36826353339989,4.29361677947287,4.02442381404583,4.12392478138238
CG15615,10.3012316566625,10.3298358823357,10.5982338354035,9.19024800523781,9.66597924105177,9.85502333769051
CG15617,5.27717231145419,5.34658520231857,5.15822972715882,5.16992712056972,5.23753571258297,5.2538731777739
CG15625,4.4491956948663,4.38170838246802,4.37599831847245,4.53277634734378,4.523843802567,4.45180900400748
CG15628,6.82564269355961,7.26845314716196,6.77951543639337,7.13726642052648,7.10400070567099,7.07008986967979
CG15629,10.021555109696,10.015553258097,10.0648428996153,9.92470414277566,9.76733260355864,10.066874095721
CG15630,6.97786879101921,7.17958637924966,7.14129515492892,5.90749315071815,7.00239948585255,6.96990586073361
CG15631,4.3007330325077,4.05628109747028,4.26484398578815,4.17894168250933,4.23067937879416,4.11619356689035
CG15635,3.65484546313449,3.64156775727922,3.70056051857257,3.72706110256334,3.61886196488138,3.61989489035392
CG15638,5.47524955105794,5.37987875828181,5.41867936228997,5.57539293498058,5.40285169022516,5.52858169174694
CG15641,5.45767587027135,5.39336919122638,5.38426061684717,5.37565482328537,5.32404810091301,5.42832457648111
CG15642,6.18760438077527,6.03519332584263,6.00163303755137,6.12886170353187,6.09919129985175,6.1836643473051
CG15643,7.76111703002824,7.95726354148555,7.84524680634539,8.11664843353842,8.12990943549636,8.18017523606921
CG15646,6.38878595905317,6.15356367656233,6.17675681948621,6.24412087266743,6.37263733785408,6.24310696516668
CG15649,8.29544287958215,8.21465273082181,8.63843427814562,7.69958134261436,7.97930948824652,8.06758817289938
CG15650,8.41990884907385,8.33312178485062,8.5777909972422,7.85699193363108,7.92390570733549,7.95132303132458
CG15651,7.40844029245885,7.4058873671141,7.35350398121561,7.39057470480374,7.49860460676664,7.15136895372858
CG15653,6.92540097273424,7.12655673707483,6.86003433707058,7.4692590824911,7.23642560518681,7.14614904041515
CG15657,4.58781678855455,4.73676233488426,4.70799058976769,4.94741632584567,4.71579475552014,4.73014663075296
CG15661,6.47154776182268,6.13614247851605,6.70672410455608,6.22110273516557,6.53907920001829,6.75796296741938
CG15666,3.85182409054767,3.88527565182946,3.77061063758122,4.21955711220097,4.05536703541936,3.9548395863191
CG15673,6.07821727030773,5.98178606712669,6.12030710094703,6.07725052518691,6.05129109010916,5.92499386240386
CG15674,6.15886693961415,6.26149361673564,6.19370740024469,5.95907284445684,6.22276791668622,6.32482849436861
CG15676,4.28056880029388,4.26445020592569,4.01838341343923,4.48744187080787,4.20406788511496,4.43127324059437
CG15695,7.02751288167422,6.69940867958895,6.99367670354086,7.63097935086523,7.69181476535576,7.6218250941463
CG15696,4.69008173560691,5.01861539602137,4.8169368588033,4.9352589560489,5.17030523484057,4.85297608910864
CG15701,5.51885538944932,5.40915487611612,5.27470499993304,5.56076659979929,5.67212945725164,5.36057789638981
CG15705,3.35278275105434,3.36221810171775,3.30247642982912,3.43011633278264,3.44217409718741,3.35513984808741
CG15706,8.86351807419186,8.8056811229642,8.81705043608078,8.85490548214815,8.9202388611715,9.07002735042463
CG15708,4.09396483669554,4.22554816333486,4.20140289145147,4.14447052800769,4.25404150509621,4.14574053060203
CG1571,3.97491630010399,3.92818991821537,3.82035087770243,4.0196941276044,3.87387196152681,3.83744051396339
CG15710,5.5681155645046,5.53671315850835,5.50956545661733,5.4847699651904,5.50714893358036,5.55303584762377
CG15711,4.3627262610983,4.19318279933276,4.14030592578646,4.32098364814722,3.92573862569951,4.16831991990722
CG15712,7.00321127357511,7.24445880202334,7.02352194024978,7.46807082702845,7.12062159760449,7.26384083551664
CG15715,12.2221808362545,12.2372682548884,12.0916484747696,12.2337320931319,12.2535621179743,12.175727894613
CG15717,9.81676360433021,9.62415579564008,9.75846723881821,9.9306034851626,9.81652300521954,9.93589866322009
CG15719,3.49911823938944,3.57373495609134,3.4674594331886,3.56107879376369,3.33999621386237,3.53686952554908
CG1572,10.5646619360426,10.3566271016792,10.811666881049,9.67939133610262,10.0729881294232,10.2116550280572
CG15721,3.82716165618962,3.88809495447712,3.80459256123233,3.99843190235826,3.72600608062026,3.74036926174514
CG15725,4.03771814735531,4.12435395728238,3.90304587402587,4.0683512823974,3.98500683922681,4.18513628135677
CG15728,4.50149826328093,4.55684117190758,4.80562888570405,4.65517847524607,4.46624577766367,4.80683208829521
CG15731,10.650551418685,10.6857804653511,10.8385515650606,10.1708675482427,10.2684472462196,10.4789505263431
CG15734,3.87047763810958,3.56925681924072,3.8172791879435,3.66535591067254,3.66096868593283,3.56490170890296
CG15739,8.61861708783116,8.57851650727675,8.54871120127702,8.76357705848515,8.62979349523446,8.54015767144625
CG15740,10.156222494152,10.1901875389034,10.4772396372014,8.86283634475441,9.46893088191642,9.60834499688271
CG15741,5.66162897768804,5.7067888799496,5.67806490526568,5.49052774597577,5.56494057959254,5.40761963314792
CG15742,4.80798500538542,4.70763288095076,4.86399105806473,4.73938464874366,4.83536232313819,4.98812855838813
CG15743,8.82048347746365,8.87236300550141,8.78979550608032,9.15226423423359,8.94022460914738,8.82466609943558
CG15744,9.22543834447429,9.33309276318992,9.03695267865576,9.18540790396781,9.31819914224061,9.17389974101769
CG15747,7.93311315296796,7.89785690133099,7.9642770146195,8.42788672507107,8.29992893379141,8.15332729680145
CG1575,7.37324717863883,7.41719900216688,7.26668119784186,7.65408452145735,7.52057401966378,7.49942658259342
CG15754,4.68178405943817,4.73184052861212,4.51908246769317,4.76146438645857,4.55122121474231,4.42473194712994
CG15756,4.27131958044265,4.1424407808968,4.31513126674457,4.47808252976496,4.13545176119028,4.26509967807185
CG15760,4.31550218200959,4.27382798233545,4.26018292414103,4.23060924758904,4.22209475172878,4.24829577098516
CG15764,3.96298939774618,3.66098409429957,3.83302467191114,4.02248025000829,4.04008608377416,3.8953910309216
CG15765,4.73429009163518,4.59472544323216,4.60637534341217,4.70332824218618,4.58888842924509,4.52737587116095
CG15766,6.81621090617661,6.68051153821131,6.73749689874092,6.97379138185565,6.57417775389341,6.68232445090418
CG15767,4.1965810338238,3.95101761429962,3.9422004065962,4.22830718616172,3.94475477299172,3.98443571743537
CG15771,7.99235442979602,8.1490812193476,8.02779582567582,7.82936004566467,8.04039848678948,8.27152290420667
CG15772,4.30852624077131,4.21138335529408,4.11494721480627,4.47707728014199,4.36408331446678,4.41209860372002
CG15773,5.97562646383985,5.85133753276896,5.86443227743801,5.96103680263611,5.6488772372853,5.88770883623737
CG1578,7.66437347032405,7.69547115357615,7.60528939695045,8.42966122230509,7.87077417974885,7.84733104831849
CG15784,7.32393896111211,6.24499555624672,7.06093305547672,6.96592769037917,6.80199322800101,7.37972254345835
CG15800,3.81392449743811,3.56377395421677,3.68380020468558,3.69027467350739,3.71279559045854,3.70170321233815
CG15803,5.53489185044492,5.48176306745509,5.49303107670742,5.55838397480524,5.45008911641479,5.53248606646423
CG15812,9.15464448419449,9.08669315829239,8.9663584915468,9.54104639845957,9.34832670037367,9.29084180237491
CG15814,9.87293920269828,9.81555023830292,9.91266622592013,9.35231493061818,9.55068920531366,9.56946797676152
CG15818,6.12729424522067,6.28653276538208,5.62701832600239,7.14579587500165,6.52721914372048,6.43429652210114
CG1582,8.34258829983818,8.35684302177053,8.31553062829714,8.83286367709328,8.56029452488208,8.51959756957384
CG15820,4.44880000284051,4.348529169664,4.59558250213459,4.31096091838149,4.14246739262039,4.24189280534208
CG15822,8.76565313529665,8.83380808506873,8.67709126168108,8.7076862843961,8.8187711697438,8.82504547638754
CG15824,3.90982284076885,3.9891769529321,4.11165094888425,4.33535588991917,4.00661175315781,4.14332788481321
CG15829,7.41013360143956,7.31053605295508,7.55423749045404,6.72829067839184,6.89592784493174,6.80933817376452
CG15861,7.04834524169385,7.19390949260487,7.06459515551796,7.47248630095577,7.40927920117574,7.45103593040479
CG15863,7.85639428053406,8.18013553427335,7.37051515981425,8.46387712029165,8.18564036845712,7.59407097452711
CG15864,4.76921360559251,4.91621981907726,4.70609510603859,4.80099336001621,4.7578349539601,5.05318476276842
CG15865,4.7594115990744,4.4737855224408,4.62807102910336,5.13836491414531,4.62964181421918,4.54090621916921
CG15870,4.36895654091627,4.30229030211535,4.38533090415419,4.32684323493421,4.41052813579918,4.24129996848995
CG15873,3.50791455230242,3.54614965795663,3.54464351063517,3.68769144902,3.50782067728972,3.60700293102055
CG15876,7.14996445751449,8.15176487134522,6.61260677889307,8.18306128494308,8.27077730233596,6.64526049303241
CG15877,7.95930550173448,8.21089445397664,8.00105570361518,8.70127845068643,8.48458521682216,8.4153806576269
CG15878,4.50519903320576,4.6864053056563,4.77797487054746,5.52287678448982,5.18152391316237,4.9998574712345
CG15879,5.67987114468843,5.84009464010365,5.87577707045246,5.57740719462998,5.59823419877504,5.56543271843729
CG15880,5.34475841296085,5.05830175711635,5.30402804270005,5.36859227132311,5.36865556531774,5.46778241137524
CG15881,10.1660625638777,10.018206764327,10.0852568144961,10.3882776655632,10.2782254956159,10.4350317020816
CG15882,4.2420608722602,4.09408789971753,4.56221885541887,4.73709229012515,4.17550611965708,4.43103557037126
CG15887,10.2788505487017,10.5306283307768,10.1326961064114,10.9731014564797,10.394175560984,10.6735184573865
CG15888,3.74977742578367,3.5758440902323,3.79627708565852,3.94352174611037,3.72140518651626,3.69097868033271
CG15890,8.02316044878136,7.81340683386998,8.10337768388646,7.75558782569955,7.8181564574836,7.78792433797006
CG15891,5.27599685931146,5.09283429815189,5.22404142877592,5.64762696587928,5.67004372777212,5.49974392491267
CG15894,5.17045285063896,5.12059283796703,5.14802659983056,4.94414521165145,4.85610059093302,5.02038560321543
CG15905,6.05615215799252,6.00610241858538,5.811120446002,6.3317837989314,6.32529306608809,5.95169834599116
CG15908,8.98320630742034,8.99010200844391,9.02034112362567,9.07231306713568,8.66120085686521,8.76699487211491
CG15909,4.29669279387531,4.57250779327436,4.29997120813844,4.27591372613568,4.42652620143786,4.4500363791752
CG15912,5.55165910982355,5.54676393807312,5.47764793989281,5.61042964441923,5.54142997756392,5.71947293121528
CG15914,6.93876328062728,7.14415553353427,6.76871327772754,7.54979072479737,7.17276900936326,7.03338124012242
CG15916,7.90429703036974,8.04266766259763,7.8579479338696,8.32113446721592,8.16623071241417,8.06244240629481
CG15919,5.52060802142967,5.34321289750038,5.73787471886898,5.52828674041053,5.53809442471134,5.26959711315659
CG15922,9.53868006484383,9.57290559339551,9.6196236434803,9.85130883712113,9.72826479785099,9.94860227517896
CG15923,3.84413460197447,4.22983494550258,4.02584635205181,3.95135360418129,4.02404617250621,3.9547672419384
CG15927,6.65705395766312,6.81999181343121,6.40813826833705,7.32481973016855,6.69024029233329,7.05890561417993
CG15930,4.98306085057831,5.0974635908063,4.98665247337289,5.1826060548634,4.81193593841001,5.00294523654894
CG1598,9.94343666311691,9.82644317880026,9.93007713857311,10.0052841806513,9.95741931283505,9.98240111327643
CG1603,9.10380897134553,9.25921116738554,9.09337202492999,9.06080724239184,9.27212184530394,9.33844299282042
CG1607,9.6894371866926,9.4977730748047,9.83178194078927,8.89808514725681,9.28850150818058,9.17306128580993
CG1620,9.44107926715343,9.64187974341284,9.42994411149697,9.40342995879124,9.52706790050419,9.37830673016065
CG1622,10.9697009315379,11.0436049510632,10.8949396435504,11.179213251995,11.0359967154459,10.9604728952974
CG1628,7.33455989784636,7.18199846107838,7.36510675179913,7.0333964134173,6.87336279402884,7.00244966746314
CG1631,3.84879284668628,3.86882609620263,3.72867354875818,3.77645972076473,3.86209798583601,4.18629238077028
CG1632,8.37076575146717,8.34610194504363,7.91457426272561,8.57584492389253,8.36952949790981,8.54195059336902
CG1635,9.00433942602772,9.00974253836003,8.92567787899529,8.91053844415672,8.8244084924592,8.75153297315034
CG1636,9.03069835086622,9.17323025480555,8.94174004750464,8.40151911044802,9.01475009629143,9.16985581557513
CG1637,10.0807434243925,9.99241306384861,10.073576005722,9.38163534337483,9.83669633259236,9.96017801252387
CG1638,6.51831579768654,6.47202726891449,6.55221776066538,6.55988427174564,6.37195283807321,6.59026833597593
CG1640,9.73132872004746,9.59772131559078,10.0020053783781,9.60246357012343,9.71510747612911,9.80169474775523
CG1646,10.6373496733493,10.7748259277408,10.6637240219404,10.7009284695107,10.8181742395142,10.788351174375
CG1647,8.0636372793583,8.2781467301522,7.77780274116835,8.29118975917542,8.31762132928971,8.28664271219749
CG1648,9.45295305957917,9.31456130700966,9.37217131422182,9.13752178679068,9.21317255092667,9.28067116353436
CG1657,7.35718336298578,7.46639072116268,7.42674482197432,7.45108214906829,7.58342402531177,7.38211420287165
